source_log,source_rel,run_id,dataset_id,family,precision,workload,scenario_id,case_id,nx,ny,nz,grid,batch,threads,sweep_var,sweep_value,profile_id,profile_desc,isa,profile_threads,fwd_ms,fwd_gflops,bwd_ms,bwd_gflops,mem_mb
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,1,length,2097152,avx2_1t,"MKL AVX2, single thread",AVX2,1,50.796212,17.339951,50.79325,17.340963,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,1,length,2097152,avx512_1t,"MKL AVX-512, single thread",AVX512,1,58.186716,15.137542,58.569558,15.038595,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,1,length,2097152,avx512_1t,"MKL AVX-512, single thread",AVX512,1,57.181049,15.403772,57.823882,15.232527,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,1,length,2097152,avx512_1t,"MKL AVX-512, single thread",AVX512,1,58.255406,15.119693,57.538684,15.308029,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,1,length,2097152,avx512_1t,"MKL AVX-512, single thread",AVX512,1,58.124416,15.153767,57.095116,15.426956,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,1,length,2097152,avx512_1t,"MKL AVX-512, single thread",AVX512,1,57.504927,15.317015,57.630392,15.283669,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,1,length,2097152,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,67.572944,13.03486,67.816386,12.988068,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,1,length,2097152,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,68.000338,12.952933,67.855987,12.980488,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,1,length,2097152,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,67.889827,12.974018,67.828365,12.985774,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,1,length,2097152,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,68.732824,12.814894,70.597773,12.476369,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,1,length,2097152,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,67.410595,13.066252,67.75112,13.00058,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,10,length,2097152,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,7.735455,113.865813,7.718166,114.120867,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,10,length,2097152,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,7.699373,114.399422,7.840054,112.346661,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,10,length,2097152,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,8.534996,103.199089,8.777511,100.34779,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,10,length,2097152,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,8.655504,101.762285,9.272267,94.99336,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,10,length,2097152,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,7.706262,114.297164,8.010687,109.953602,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,10,length,2097152,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,7.990533,110.230918,7.912372,111.319819,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,10,length,2097152,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,7.787353,113.106964,7.887995,111.663843,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,10,length,2097152,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,8.766138,100.477982,8.592083,102.513424,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,10,length,2097152,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,7.974275,110.455658,7.928023,111.100063,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,10,length,2097152,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,8.09491,108.80959,7.989308,110.247831,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,20,length,2097152,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,7.292995,120.773955,7.225475,121.902545,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,20,length,2097152,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,7.324526,120.254044,7.561356,116.487549,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,20,length,2097152,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,8.312206,105.96511,7.573099,116.306928,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,20,length,2097152,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,9.728736,90.536308,9.985418,88.209013,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n2097152_b4,n2097152_b4,2097152,1,1,2097152x1x1,4,20,length,2097152,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,11.175422,78.81616,16.142561,54.56407,128.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,avx2_1t,"MKL AVX2, single thread",AVX2,1,207.28708,16.996792,203.854642,17.282978,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,avx2_1t,"MKL AVX2, single thread",AVX2,1,203.91947,17.277484,203.799513,17.287653,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,avx2_1t,"MKL AVX2, single thread",AVX2,1,208.468329,16.900483,206.168116,17.089041,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,avx2_1t,"MKL AVX2, single thread",AVX2,1,202.391709,17.407904,208.701184,16.881626,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,avx2_1t,"MKL AVX2, single thread",AVX2,1,202.249409,17.420152,203.412484,17.320546,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,avx512_1t,"MKL AVX-512, single thread",AVX512,1,233.782178,15.070504,237.836718,14.813589,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,avx512_1t,"MKL AVX-512, single thread",AVX512,1,230.403683,15.291489,230.632742,15.276302,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,avx512_1t,"MKL AVX-512, single thread",AVX512,1,230.3768,15.293273,232.312954,15.165815,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,avx512_1t,"MKL AVX-512, single thread",AVX512,1,226.372523,15.563794,259.773788,13.562628,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,avx512_1t,"MKL AVX-512, single thread",AVX512,1,231.542218,15.216298,258.538449,13.627433,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,272.76586,12.916629,272.335805,12.937026,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,275.085224,12.807723,273.466293,12.883545,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,273.902783,12.863014,272.663918,12.921458,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,276.20636,12.755736,280.238381,12.572209,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,1,length,2097152,baseline_sse42_1t,"MKL SSE4.2 baseline, single thread (CPU path, no AVX2/AVX512 kernels)",SSE4_2,1,268.687856,13.112671,273.788542,12.868381,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,10,length,2097152,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,30.625513,115.04184,31.417715,112.141044,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,10,length,2097152,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,30.548426,115.332139,31.535606,111.721822,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,10,length,2097152,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,34.099579,103.321376,37.086915,94.99888,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,10,length,2097152,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,33.113332,106.398697,34.554221,101.961938,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,10,length,2097152,avx2_phys,"MKL AVX2, physical-core thread count",AVX2,10,30.82679,114.290698,32.094756,109.775422,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,10,length,2097152,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,31.574241,111.585115,32.013253,110.0549,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,10,length,2097152,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,33.007634,106.739409,32.128333,109.660697,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,10,length,2097152,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,32.097595,109.765712,33.592798,104.880081,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,10,length,2097152,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,32.18308,109.47415,34.254824,102.853116,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,10,length,2097152,avx512_phys,"MKL AVX-512, physical-core thread count",AVX512,10,31.40087,112.201203,34.051249,103.468021,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,20,length,2097152,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,30.349745,116.087147,29.533488,119.295605,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,20,length,2097152,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,28.845885,122.13927,29.387031,119.890142,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,20,length,2097152,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,32.804258,107.401158,32.814499,107.367642,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161226.log,20260218_161226,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,20,length,2097152,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,29.174668,120.762824,31.457141,112.000493,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_161625.log,20260218_161625,1d_single,1d,single,throughput,n2097152_b16,n2097152_b16,2097152,1,1,2097152x1x1,16,20,length,2097152,avx512_logical,"MKL AVX-512, logical-core thread count (hyperthreading on)",AVX512,20,28.872314,122.027468,30.219348,116.588068,512.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160053.log,20260218_160053,1d_single,1d,single,throughput,n4194304_b1,n4194304_b1,4194304,1,1,4194304x1x1,1,1,length,4194304,avx2_1t,"MKL AVX2, single thread",AVX2,1,26.982118,17.09923,27.166441,16.983213,64.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160442.log,20260218_160442,1d_single,1d,single,throughput,n4194304_b1,n4194304_b1,4194304,1,1,4194304x1x1,1,1,length,4194304,avx2_1t,"MKL AVX2, single thread",AVX2,1,27.202753,16.960542,27.184352,16.972023,64.0
/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,/home/nikhil/workspace/xeon-fft-bench/src/1-d-fft/fft_logs/fft_benchmark_20260218_160832.log,20260218_160832,1d_single,1d,single,throughput,n4194304_b1,n4194304_b1,4194304,1,1,4194304x1x1,1,1,length,4194304,avx2_1t,"MKL AVX2, single thread",AVX2,1,27.008428,17.082573,27.251994,16.929897,64.0
