workload,case,length,batch,threads,profile,isa,avg_fwd_ms,avg_fwd_sp_gflops,avg_bwd_ms,avg_bwd_sp_gflops,avg_mem_mb,fwd_pct_of_peak,bwd_pct_of_peak,fwd_speedup_vs_sse42_1t,bwd_speedup_vs_sse42_1t,samples_ok,samples_skip,samples_expected,quality,note
throughput,n524288_b8,524288,8,1,baseline_sse42_1t,SSE4_2,28.308915,14.075385,28.622508,13.921173,64.000000,0.6664,0.6591,1.0000,1.0000,1,0,1,ok,-
throughput,n524288_b8,524288,8,10,avx512_phys,AVX512,3.973976,100.267057,4.026729,98.953488,64.000000,4.7475,4.6853,7.1236,7.1081,1,0,1,ok,-
throughput,n524288_b8,524288,8,20,avx512_logical,AVX512,6.894053,57.797478,23.147233,17.214104,64.000000,2.7366,0.8151,4.1063,1.2365,1,0,1,ok,-
throughput,n524288_b16,524288,16,1,baseline_sse42_1t,SSE4_2,57.869417,13.770966,57.692507,13.813193,128.000000,0.6520,0.6540,1.0000,1.0000,1,0,1,ok,-
throughput,n524288_b16,524288,16,10,avx512_phys,AVX512,7.788924,102.314230,7.738888,102.975745,128.000000,4.8444,4.8757,7.4297,7.4549,1,0,1,ok,-
throughput,n524288_b16,524288,16,20,avx512_logical,AVX512,13.962811,57.074307,13.808213,57.713316,128.000000,2.7024,2.7326,4.1445,4.1781,1,0,1,ok,-
throughput,n524288_b32,524288,32,1,baseline_sse42_1t,SSE4_2,115.884603,13.753644,114.798824,13.883727,256.000000,0.6512,0.6574,1.0000,1.0000,1,0,1,ok,-
throughput,n524288_b32,524288,32,10,avx512_phys,AVX512,15.684796,101.616592,17.007390,93.714292,256.000000,4.8114,4.4372,7.3883,6.7499,1,0,1,ok,-
throughput,n524288_b32,524288,32,20,avx512_logical,AVX512,30.802848,51.743122,26.638916,59.831095,256.000000,2.4500,2.8329,3.7621,4.3094,1,0,1,ok,-
throughput,n524288_b64,524288,64,1,baseline_sse42_1t,SSE4_2,221.284107,14.405332,229.946977,13.862635,512.000000,0.6821,0.6564,1.0000,1.0000,1,0,1,ok,-
throughput,n524288_b64,524288,64,10,avx512_phys,AVX512,31.029482,102.730398,33.691544,94.613385,512.000000,4.8641,4.4798,7.1314,6.8251,1,0,1,ok,-
throughput,n524288_b64,524288,64,20,avx512_logical,AVX512,37.326214,85.400331,56.104470,56.816704,512.000000,4.0436,2.6902,5.9284,4.0986,1,0,1,ok,-
throughput,n524288_b128,524288,128,1,baseline_sse42_1t,SSE4_2,443.929042,14.361174,445.851861,14.299238,1024.000000,0.6800,0.6770,1.0000,1.0000,1,0,1,ok,-
throughput,n524288_b128,524288,128,10,avx512_phys,AVX512,66.837307,95.385981,72.389863,88.069542,1024.000000,4.5164,4.1700,6.6419,6.1590,1,0,1,ok,-
throughput,n524288_b128,524288,128,20,avx512_logical,AVX512,96.273171,66.221378,70.103935,90.941287,1024.000000,3.1355,4.3059,4.6111,6.3599,1,0,1,ok,-
throughput,n524288_b256,524288,256,1,baseline_sse42_1t,SSE4_2,884.482794,14.415978,885.732847,14.395632,2048.000000,0.6826,0.6816,1.0000,1.0000,1,0,1,ok,-
throughput,n524288_b256,524288,256,10,avx512_phys,AVX512,129.884793,98.169184,135.751777,93.926462,2048.000000,4.6482,4.4473,6.8097,6.5247,1,0,1,ok,-
throughput,n524288_b256,524288,256,20,avx512_logical,AVX512,216.838533,58.802668,229.332317,55.599160,2048.000000,2.7842,2.6325,4.0790,3.8622,1,0,1,ok,-
throughput,n524288_b512,524288,512,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n524288_b512,524288,512,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n524288_b512,524288,512,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n524288_b1024,524288,1024,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n524288_b1024,524288,1024,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n524288_b1024,524288,1024,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n1048576_b1,1048576,1,1,baseline_sse42_1t,SSE4_2,7.129067,14.708460,7.158867,14.647234,16.000000,0.6964,0.6935,1.0000,1.0000,1,0,1,ok,-
throughput,n1048576_b1,1048576,1,10,avx512_phys,AVX512,0.745556,140.643493,0.734401,142.779762,16.000000,6.6593,6.7604,9.5621,9.7479,1,0,1,ok,-
throughput,n1048576_b1,1048576,1,20,avx512_logical,AVX512,0.971928,107.886181,0.520490,201.459394,16.000000,5.1082,9.5388,7.3350,13.7541,1,0,1,ok,-
throughput,n1048576_b2,1048576,2,1,baseline_sse42_1t,SSE4_2,16.176444,12.964234,16.324936,12.846311,32.000000,0.6138,0.6083,1.0000,1.0000,1,0,1,ok,-
throughput,n1048576_b2,1048576,2,10,avx512_phys,AVX512,12.630700,16.603609,12.499893,16.777360,32.000000,0.7862,0.7944,1.2807,1.3060,1,0,1,ok,-
throughput,n1048576_b2,1048576,2,20,avx512_logical,AVX512,15.254860,13.747435,12.596669,16.648465,32.000000,0.6509,0.7883,1.0604,1.2960,1,0,1,ok,-
throughput,n1048576_b4,1048576,4,1,baseline_sse42_1t,SSE4_2,33.555085,12.499757,33.064812,12.685099,64.000000,0.5918,0.6006,1.0000,1.0000,1,0,1,ok,-
throughput,n1048576_b4,1048576,4,10,avx512_phys,AVX512,4.270788,98.209136,4.234652,99.047194,64.000000,4.6501,4.6897,7.8569,7.8082,1,0,1,ok,-
throughput,n1048576_b4,1048576,4,20,avx512_logical,AVX512,3.392969,123.617516,3.491677,120.122909,64.000000,5.8531,5.6876,9.8896,9.4696,1,0,1,ok,-
throughput,n1048576_b8,1048576,8,1,baseline_sse42_1t,SSE4_2,67.400567,12.445901,66.536843,12.607463,128.000000,0.5893,0.5969,1.0000,1.0000,1,0,1,ok,-
throughput,n1048576_b8,1048576,8,10,avx512_phys,AVX512,8.844552,94.844917,8.612157,97.404262,128.000000,4.4908,4.6119,7.6206,7.7259,1,0,1,ok,-
throughput,n1048576_b8,1048576,8,20,avx512_logical,AVX512,13.873063,60.466877,13.816915,60.712598,128.000000,2.8630,2.8746,4.8584,4.8156,1,0,1,ok,-
throughput,n1048576_b16,1048576,16,1,baseline_sse42_1t,SSE4_2,132.984799,12.615890,135.481714,12.383380,256.000000,0.5973,0.5863,1.0000,1.0000,1,0,1,ok,-
throughput,n1048576_b16,1048576,16,10,avx512_phys,AVX512,16.152043,103.870551,16.034330,104.633097,256.000000,4.9181,4.9542,8.2333,8.4495,1,0,1,ok,-
throughput,n1048576_b16,1048576,16,20,avx512_logical,AVX512,26.803676,62.592967,28.076053,59.756320,256.000000,2.9637,2.8294,4.9614,4.8255,1,0,1,ok,-
throughput,n1048576_b32,1048576,32,1,baseline_sse42_1t,SSE4_2,260.648078,12.873462,268.017582,12.519489,512.000000,0.6095,0.5928,1.0000,1.0000,1,0,1,ok,-
throughput,n1048576_b32,1048576,32,10,avx512_phys,AVX512,32.237349,104.085581,32.310138,103.851095,512.000000,4.9283,4.9172,8.0853,8.2952,1,0,1,ok,-
throughput,n1048576_b32,1048576,32,20,avx512_logical,AVX512,54.095854,62.027733,56.584186,59.300017,512.000000,2.9369,2.8078,4.8183,4.7366,1,0,1,ok,-
throughput,n1048576_b64,1048576,64,1,baseline_sse42_1t,SSE4_2,516.037646,13.004645,542.361328,12.373460,1024.000000,0.6158,0.5859,1.0000,1.0000,1,0,1,ok,-
throughput,n1048576_b64,1048576,64,10,avx512_phys,AVX512,68.118677,98.517568,66.718449,100.585168,1024.000000,4.6647,4.7626,7.5756,8.1291,1,0,1,ok,-
throughput,n1048576_b64,1048576,64,20,avx512_logical,AVX512,109.339340,61.376687,142.980322,46.935734,1024.000000,2.9061,2.2223,4.7196,3.7933,1,0,1,ok,-
throughput,n1048576_b128,1048576,128,1,baseline_sse42_1t,SSE4_2,1058.128054,12.684450,1073.550802,12.502224,2048.000000,0.6006,0.5920,1.0000,1.0000,1,0,1,ok,-
throughput,n1048576_b128,1048576,128,10,avx512_phys,AVX512,134.823861,99.550426,136.868999,98.062913,2048.000000,4.7136,4.6431,7.8482,7.8436,1,0,1,ok,-
throughput,n1048576_b128,1048576,128,20,avx512_logical,AVX512,209.700241,64.004565,277.319820,48.398174,2048.000000,3.0305,2.2916,5.0459,3.8712,1,0,1,ok,-
throughput,n1048576_b256,1048576,256,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n1048576_b256,1048576,256,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n1048576_b256,1048576,256,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n1048576_b512,1048576,512,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n1048576_b512,1048576,512,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n1048576_b512,1048576,512,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n1048576_b1024,1048576,1024,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,16384.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n1048576_b1024,1048576,1024,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,16384.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n1048576_b1024,1048576,1024,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,16384.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n2097152_b1,2097152,1,1,baseline_sse42_1t,SSE4_2,17.236212,12.775485,17.469971,12.604541,32.000000,0.6049,0.5968,1.0000,1.0000,1,0,1,ok,-
throughput,n2097152_b1,2097152,1,10,avx512_phys,AVX512,1.918148,114.798733,1.838312,119.784324,32.000000,5.4355,5.6716,8.9859,9.5033,1,0,1,ok,-
throughput,n2097152_b1,2097152,1,20,avx512_logical,AVX512,2.460417,89.497414,2.943400,74.811769,32.000000,4.2376,3.5422,7.0054,5.9353,1,0,1,ok,-
throughput,n2097152_b2,2097152,2,1,baseline_sse42_1t,SSE4_2,36.082236,12.205505,35.620684,12.363657,64.000000,0.5779,0.5854,1.0000,1.0000,1,0,1,ok,-
throughput,n2097152_b2,2097152,2,10,avx512_phys,AVX512,27.345769,16.104938,27.188919,16.197846,64.000000,0.7625,0.7669,1.3195,1.3101,1,0,1,ok,-
throughput,n2097152_b2,2097152,2,20,avx512_logical,AVX512,31.604374,13.934841,33.158851,13.281580,64.000000,0.6598,0.6289,1.1417,1.0742,1,0,1,ok,-
throughput,n2097152_b4,2097152,4,1,baseline_sse42_1t,SSE4_2,72.338729,12.176103,71.126972,12.383542,128.000000,0.5765,0.5863,1.0000,1.0000,1,0,1,ok,-
throughput,n2097152_b4,2097152,4,10,avx512_phys,AVX512,9.099075,96.801470,9.154003,96.220620,128.000000,4.5834,4.5559,7.9501,7.7700,1,0,1,ok,-
throughput,n2097152_b4,2097152,4,20,avx512_logical,AVX512,14.103386,62.453360,12.968672,67.917813,128.000000,2.9571,3.2158,5.1292,5.4845,1,0,1,ok,-
throughput,n2097152_b8,2097152,8,1,baseline_sse42_1t,SSE4_2,144.253840,12.211860,141.903718,12.414105,256.000000,0.5782,0.5878,1.0000,1.0000,1,0,1,ok,-
throughput,n2097152_b8,2097152,8,10,avx512_phys,AVX512,17.664885,99.723699,17.784530,99.052811,256.000000,4.7218,4.6900,8.1661,7.9791,1,0,1,ok,-
throughput,n2097152_b8,2097152,8,20,avx512_logical,AVX512,26.978210,65.297426,26.976177,65.302347,256.000000,3.0917,3.0920,5.3471,5.2603,1,0,1,ok,-
throughput,n2097152_b16,2097152,16,1,baseline_sse42_1t,SSE4_2,279.448317,12.607753,288.698881,12.203772,512.000000,0.5970,0.5778,1.0000,1.0000,1,0,1,ok,-
throughput,n2097152_b16,2097152,16,10,avx512_phys,AVX512,35.285190,99.849692,40.172994,87.701090,512.000000,4.7277,4.1525,7.9197,7.1864,1,0,1,ok,-
throughput,n2097152_b16,2097152,16,20,avx512_logical,AVX512,54.100908,65.123036,55.611952,63.353564,512.000000,3.0835,2.9997,5.1653,5.1913,1,0,1,ok,-
throughput,n2097152_b32,2097152,32,1,baseline_sse42_1t,SSE4_2,555.177711,12.692208,585.709979,12.030580,1024.000000,0.6010,0.5696,1.0000,1.0000,1,0,1,ok,-
throughput,n2097152_b32,2097152,32,10,avx512_phys,AVX512,81.475761,86.484994,79.528641,88.602428,1024.000000,4.0949,4.1952,6.8140,7.3648,1,0,1,ok,-
throughput,n2097152_b32,2097152,32,20,avx512_logical,AVX512,105.947136,66.508931,67.996366,103.629519,1024.000000,3.1491,4.9067,5.2401,8.6138,1,0,1,ok,-
throughput,n2097152_b64,2097152,64,1,baseline_sse42_1t,SSE4_2,1097.788466,12.837502,1136.638052,12.398724,2048.000000,0.6078,0.5871,1.0000,1.0000,1,0,1,ok,-
throughput,n2097152_b64,2097152,64,10,avx512_phys,AVX512,160.413588,87.853290,177.393322,79.444149,2048.000000,4.1597,3.7616,6.8435,6.4074,1,0,1,ok,-
throughput,n2097152_b64,2097152,64,20,avx512_logical,AVX512,233.057806,60.469382,228.845525,61.582421,2048.000000,2.8631,2.9158,4.7104,4.9668,1,0,1,ok,-
throughput,n2097152_b128,2097152,128,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n2097152_b128,2097152,128,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n2097152_b128,2097152,128,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n2097152_b256,2097152,256,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n2097152_b256,2097152,256,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n2097152_b256,2097152,256,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n2097152_b512,2097152,512,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,16384.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n2097152_b512,2097152,512,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,16384.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n2097152_b512,2097152,512,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,16384.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n2097152_b1024,2097152,1024,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,32768.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n2097152_b1024,2097152,1024,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,32768.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n2097152_b1024,2097152,1024,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,32768.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b1,4194304,1,1,baseline_sse42_1t,SSE4_2,37.570050,12.280352,37.886922,12.177644,64.000000,0.5815,0.5766,1.0000,1.0000,1,0,1,ok,-
throughput,n4194304_b1,4194304,1,10,avx512_phys,AVX512,4.439060,103.934941,4.634324,99.555715,64.000000,4.9212,4.7138,8.4635,8.1753,1,0,1,ok,-
throughput,n4194304_b1,4194304,1,20,avx512_logical,AVX512,3.586804,128.630792,3.603113,128.048562,64.000000,6.0905,6.0629,10.4745,10.5151,1,0,1,ok,-
throughput,n4194304_b2,4194304,2,1,baseline_sse42_1t,SSE4_2,78.324398,11.781091,72.843383,12.667546,128.000000,0.5578,0.5998,1.0000,1.0000,1,0,1,ok,-
throughput,n4194304_b2,4194304,2,10,avx512_phys,AVX512,58.736275,15.710000,59.138175,15.603236,128.000000,0.7438,0.7388,1.3335,1.2317,1,0,1,ok,-
throughput,n4194304_b2,4194304,2,20,avx512_logical,AVX512,63.886025,14.443642,63.496572,14.532231,128.000000,0.6839,0.6881,1.2260,1.1472,1,0,1,ok,-
throughput,n4194304_b4,4194304,4,1,baseline_sse42_1t,SSE4_2,152.755688,12.081342,150.670857,12.248512,256.000000,0.5720,0.5799,1.0000,1.0000,1,0,1,ok,-
throughput,n4194304_b4,4194304,4,10,avx512_phys,AVX512,19.139647,96.422560,19.786689,93.269458,256.000000,4.5655,4.4162,7.9811,7.6148,1,0,1,ok,-
throughput,n4194304_b4,4194304,4,20,avx512_logical,AVX512,29.043022,63.543448,28.494414,64.766861,256.000000,3.0087,3.0666,5.2596,5.2877,1,0,1,ok,-
throughput,n4194304_b8,4194304,8,1,baseline_sse42_1t,SSE4_2,283.960439,12.998246,339.404683,10.874887,512.000000,0.6154,0.5149,1.0000,1.0000,1,0,1,ok,-
throughput,n4194304_b8,4194304,8,10,avx512_phys,AVX512,42.629796,86.582341,45.100484,81.839200,512.000000,4.0995,3.8750,6.6611,7.5255,1,0,1,ok,-
throughput,n4194304_b8,4194304,8,20,avx512_logical,AVX512,55.761821,66.192019,58.978328,62.582098,512.000000,3.1341,2.9632,5.0924,5.7547,1,0,1,ok,-
throughput,n4194304_b16,4194304,16,1,baseline_sse42_1t,SSE4_2,583.585144,12.649354,599.716165,12.309115,1024.000000,0.5989,0.5828,1.0000,1.0000,1,0,1,ok,-
throughput,n4194304_b16,4194304,16,10,avx512_phys,AVX512,102.501409,72.018279,107.445222,68.704545,1024.000000,3.4100,3.2531,5.6934,5.5816,1,0,1,ok,-
throughput,n4194304_b16,4194304,16,20,avx512_logical,AVX512,119.623458,61.710096,117.196207,62.988174,1024.000000,2.9219,2.9824,4.8785,5.1172,1,0,1,ok,-
throughput,n4194304_b32,4194304,32,1,baseline_sse42_1t,SSE4_2,1134.650861,13.011888,1172.471383,12.592162,2048.000000,0.6161,0.5962,1.0000,1.0000,1,0,1,ok,-
throughput,n4194304_b32,4194304,32,10,avx512_phys,AVX512,214.620276,68.791031,222.742668,66.282541,2048.000000,3.2572,3.1384,5.2868,5.2638,1,0,1,ok,-
throughput,n4194304_b32,4194304,32,20,avx512_logical,AVX512,233.301819,63.282619,257.938094,57.238347,2048.000000,2.9963,2.7101,4.8634,4.5456,1,0,1,ok,-
throughput,n4194304_b64,4194304,64,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b64,4194304,64,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b64,4194304,64,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,4096.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b128,4194304,128,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b128,4194304,128,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b128,4194304,128,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,8192.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b256,4194304,256,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,16384.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b256,4194304,256,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,16384.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b256,4194304,256,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,16384.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b512,4194304,512,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,32768.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b512,4194304,512,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,32768.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b512,4194304,512,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,32768.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b1024,4194304,1024,1,baseline_sse42_1t,SSE4_2,-1.000000,-1.000000,-1.000000,-1.000000,65536.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b1024,4194304,1024,10,avx512_phys,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,65536.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
throughput,n4194304_b1024,4194304,1024,20,avx512_logical,AVX512,-1.000000,-1.000000,-1.000000,-1.000000,65536.000000,-1.0000,-1.0000,-,-,0,1,1,ok,skip:memory_limit
